Row,BL,bri,cortexTraj
R1492,0,0,0
R1493,1,0,0
R1494,0,0,0
R1495,0,0,0
R1496,0,0,0
R1497,1,0,0
R1498,0,0,0
R1499,0,0,0
R1500,0,0,0
R1501,0,0,0
R1502,0,0,1
R1503,0,0,0
R1504,0,0,0
R1505,0,0,0
R1506,0,0,0
R1507,0,0,0
R1508,0,0,0
R1509,0,1,0
R1510,0,0,1
R1511,0,0,0
R1512,0,0,0
R1513,0,1,0
R1514,0,1,1
R1515,0,0,0
R1516,0,0,0
R1517,0,1,0
R1518,0,0,0
R1519,0,0,0
R1520,0,0,0
R1521,0,0,0
R1522,0,0,0
R1523,0,0,0
R1524,0,0,0
R1525,0,0,0
R1526,0,0,0
R1527,0,1,1
R1528,0,0,0
R1529,0,0,0
R1530,0,0,0
R1531,0,0,0
R1532,0,0,0
R1533,0,0,0
R1534,0,0,0
R1535,0,0,0
R1536,0,0,0
R1537,0,0,1
R1538,0,0,0
R1539,0,0,0
R1540,0,0,0
R1541,0,0,0
R1542,0,0,0
R1543,0,0,0
R1544,1,1,0
R1545,1,1,0
R1546,0,0,0
R1547,0,0,0
R1548,0,0,1
R1549,0,0,0
R1550,0,0,0
R1551,0,0,0
R1552,0,0,0
R1553,0,0,0
R1554,0,0,0
R1555,0,0,0
R1556,1,1,0
R1557,0,0,0
R1558,0,0,0
R1559,0,0,0
R1560,0,0,0
R1561,0,0,0
R1562,0,0,1
R1563,0,0,1
R1564,0,0,0
R1565,0,0,0
R1566,0,0,0
R1567,0,0,0
R1568,1,0,0
R1569,0,0,0
R1570,0,0,0
R1571,0,0,0
R1572,0,0,0
R1573,0,0,0
R1574,0,0,0
R1575,0,1,0
R1576,0,0,0
R1577,1,0,0
R1578,0,0,0
R1579,1,1,0
R1580,0,0,0
R1581,1,1,0
R1582,0,0,0
R1583,0,0,0
R1584,0,0,1
R1585,0,0,0
R1586,0,0,0
R1587,0,0,0
R1588,0,0,0
R1589,0,0,0
R1590,0,0,1
R1591,0,0,0
R1592,0,0,0
R1593,0,0,0
R1594,0,1,0
R1595,1,1,0
R1596,0,0,0
R1597,0,0,0
R1598,0,0,0
R1599,0,0,0
R1600,0,0,0
R1601,0,0,0
R1602,0,0,0
R1603,0,0,0
R1604,0,0,0
R1605,0,0,0
R1606,0,0,0
R1607,0,0,0
R1608,0,0,1
R1609,0,0,0
R1610,0,0,0
R1611,0,0,1
R1612,0,0,0
R1613,1,0,0
R1614,0,0,0
R1615,0,0,0
R1616,0,0,0
R1617,0,0,0
R1618,0,0,0
R1619,0,0,0
R1620,0,0,0
R1621,0,0,0
R1622,0,0,0
R1623,0,0,0
R1624,1,0,0
R1625,0,0,0
R1626,0,0,0
R1627,0,0,0
R1628,0,0,1
R1629,0,0,0
R1630,0,0,0
R1631,0,0,0
R1632,0,0,0
R1633,0,0,0
R1634,0,0,0
R1635,0,0,1
R1636,0,0,0
R1637,0,0,0
R1638,0,0,0
R1639,0,0,0
R1640,0,0,0
R1641,0,0,0
R1642,0,0,0
R1643,0,0,0
R1644,0,0,0
R1645,0,0,0
R1646,0,0,0
R1647,0,0,0
R1648,0,0,0
R1649,0,0,0
R1650,0,0,0
R1651,0,0,0
R1652,0,0,0
R1653,0,0,0
R1654,0,0,0
R1655,0,0,0
R1656,1,1,0
R1657,0,0,0
R1658,0,0,0
R1659,0,0,1
R1660,0,0,0
R1661,0,0,0
R1662,0,1,0
R1663,0,0,0
R1664,0,0,0
R1665,0,0,0
R1666,0,0,0
R1667,0,0,0
R1668,0,0,0
R1669,0,0,0
R1670,0,0,0
R1671,0,0,0
R1672,0,0,0
R1673,1,0,0
R1674,0,0,0
R1675,0,1,1
R1676,0,0,0
R1677,1,1,1
R1678,0,0,0
R1679,0,0,0
R1680,0,0,0
R1681,0,0,0
R1682,0,0,0
R1683,0,0,1
R1684,0,0,0
R1685,0,0,0
R1686,0,0,0
R1687,0,1,0
R1688,0,0,0
R1689,0,0,0
R1690,0,0,0
R1691,0,0,0
R1692,0,0,0
R1693,1,1,0
R1694,0,1,0
R1695,0,0,0
R1696,0,0,0
R1697,0,0,0
R1698,0,0,0
R1699,0,0,0
R1700,0,1,0
R1701,1,1,1
R1702,0,0,1
R1703,0,0,0
R1704,0,0,0
R1705,0,0,1
R1706,0,1,0
R1707,0,0,0
R1708,0,0,0
R1709,0,0,0
R1710,0,0,0
R1711,0,0,1
R1712,1,0,0
R1713,0,0,0
R1714,0,0,0
R1715,0,0,0
R1716,0,0,0
R1717,0,0,0
R1718,0,0,0
R1719,0,0,1
R1720,0,0,0
R1721,0,0,0
R1722,0,0,0
R1723,0,0,0
R1724,0,0,0
R1725,0,0,0
R1726,0,0,0
R1727,0,0,0
R1728,0,0,0
R1729,0,0,0
R1730,0,0,0
R1731,0,0,0
R1732,0,0,0
R1733,0,0,0
R1734,0,0,0
R1735,0,1,0
R1736,1,1,1
R1737,0,1,0
R1738,0,0,0
R1739,0,0,0
R1740,0,0,0
R1741,0,0,0
R1742,0,0,0
R1743,0,0,0
R1744,0,0,0
R1745,0,0,0
R1746,0,0,1
R1747,0,0,1
R1748,0,0,0
R1749,0,0,0
R1750,0,0,0
R1751,0,0,0
R1752,0,0,0
R1753,0,0,0
R1754,0,0,1
R1755,0,0,0
R1756,0,1,0
R1757,0,0,0
R1758,0,0,0
R1759,0,0,0
R1760,0,0,0
R1761,0,0,0
R1762,0,0,0
R1763,0,0,0
R1764,0,0,0
R1765,0,0,0
R1766,0,0,0
R1767,0,0,0
R1768,0,0,0
R1769,0,0,0
R1770,0,0,0
R1771,0,0,0
R1772,0,0,0
R1773,0,0,0
R1774,0,0,1
R1775,0,0,0
R1776,0,0,0
R1777,0,0,0
R1778,0,0,1
R1779,0,0,0
R1780,0,0,0
R1781,0,0,1
R1782,0,0,0
R1783,0,0,0
R1784,1,0,0
R1785,0,0,1
R1786,0,0,0
R1787,0,0,0
R1788,0,0,0
R1789,0,0,0
R1790,0,0,0
R1791,0,0,0
R1792,0,0,0
R1793,0,0,0
R1794,0,0,1
R1795,0,0,0
R1796,0,0,0
R1797,0,0,0
R1798,0,0,0
R1799,0,0,0
R1800,0,0,0
R1801,0,1,0
R1802,0,0,0
R1803,0,0,0
R1804,0,0,0
R1805,0,0,0
R1806,0,0,0
R1807,0,0,0
R1808,0,0,0
R1809,0,0,0
R1810,0,0,0
R1811,0,0,0
R1812,0,1,0
R1813,1,1,0
R1814,0,0,0
R1815,0,0,0
R1816,0,0,0
R1817,0,1,0
R1818,0,0,0
R1819,0,0,0
R1820,0,0,0
R1821,0,0,1
R1822,0,0,0
R1823,0,0,0
R1824,0,0,0
R1825,1,0,1
R1826,1,1,0
R1827,0,0,0
R1828,0,0,0
R1829,0,0,0
R1830,0,0,0
R1831,0,0,1
R1832,0,0,0
R1833,0,0,0
R1834,0,0,0
R1835,0,0,1
R1836,0,0,0
R1837,0,0,0
R1838,0,0,1
R1839,0,0,0
R1840,0,0,0
R1841,0,0,0
R1842,0,0,0
R1843,0,0,0
R1844,1,1,0
R1845,0,0,1
R1846,1,1,0
R1847,0,0,0
R1848,0,0,0
R1849,0,0,0
R1850,0,1,0
R1851,0,0,0
R1852,0,0,0
R1853,0,0,1
R1854,0,0,0
R1855,0,0,1
R1856,0,0,0
R1857,0,0,0
R1858,0,0,0
R1859,0,0,1
R1860,0,0,0
R1861,0,1,0
R1862,0,0,0
R1863,0,0,0
R1864,1,1,1
R1865,0,0,0
R1866,0,0,1
R1867,1,1,0
R1868,0,0,0
R1869,0,0,0
R1870,0,0,0
R1871,0,0,0
R1872,1,1,1
R1873,0,0,0
R1874,1,0,0
R1875,0,0,0
R1876,0,0,0
R1877,0,0,0
R1878,0,0,0
R1879,0,0,0
R1880,1,0,1
R1881,1,0,0
R1882,0,0,0
R1883,0,0,0
R1884,0,0,0
R1885,0,0,0
R1886,0,0,1
R1887,0,0,0
R1888,0,0,0
R1889,0,0,0
R1890,0,0,0
R1891,0,0,0
R1892,0,0,0
R1893,0,0,0
R1894,0,0,0
R1895,0,0,0
R1896,0,0,0
R1897,0,0,1
R1898,0,0,0
R1899,0,0,0
R1900,0,1,0
R1901,0,0,0
R1902,0,0,0
R1903,0,0,0
R1904,0,0,0
R1905,0,0,0
R1906,0,0,0
R1907,0,0,1
R1908,0,0,0
R1909,0,0,1
R1910,0,0,0
R1911,0,0,0
R1912,0,0,1
R1913,0,0,0
R1914,0,0,1
R1915,0,0,0
R1916,0,0,0
R1917,0,0,0
R1918,0,0,0
R1919,0,0,0
R1920,0,0,0
R1921,0,0,0
R1922,0,0,0
R1923,0,0,0
R1924,0,0,0
R1925,0,0,0
R1926,0,0,0
R1927,1,1,0
R1928,0,0,1
R1929,0,0,0
R1930,0,0,0
R1931,0,0,0
R1932,0,0,0
R1933,0,0,0
R1934,0,0,0
R1935,0,0,0
R1936,0,0,0
R1937,0,0,0
R1938,0,0,0
R1939,0,0,0
R1940,0,1,0
R1941,0,1,0
R1942,0,0,0
R1943,0,0,0
R1944,0,0,0
R1945,0,0,0
R1946,0,0,0
R1947,0,0,0
R1948,0,0,0
R1949,0,0,0
R1950,0,0,0
R1951,0,0,0
R1952,0,0,0
R1953,0,0,0
R1954,0,0,0
R1955,0,0,0
R1956,0,0,0
R1957,0,0,0
R1958,0,0,1
R1959,0,0,1
R1960,0,0,0
R1961,0,1,0
R1962,0,0,0
R1963,0,0,0
R1964,0,0,0
R1965,0,0,0
R1966,0,0,0
R1967,0,0,0
R1968,0,0,0
R1969,0,0,0
R1970,0,0,0
R1971,0,0,0
R1972,0,0,0
R1973,0,0,0
R1974,0,0,0
R1975,0,0,0
R1976,0,0,0
R1977,0,0,0
R1978,0,0,0
R1979,0,1,0
R1980,0,0,0
R1981,0,0,0
R1982,0,0,0
R1983,0,0,0
R1984,0,0,0
R1985,0,1,0
R1986,0,0,0
R1987,0,0,0
R1988,0,0,1
R1989,0,0,0
R1990,0,0,0
R1991,0,0,0
R1992,0,0,0
R1993,0,0,0
R1994,0,0,0
R1995,0,0,0
R1996,0,0,0
R1997,0,0,0
R1998,0,0,0
R1999,0,0,0
R2000,0,0,0
R2001,0,0,0
R2002,0,0,0
R2003,0,0,0
R2004,0,0,0
R2005,0,0,1
R2006,0,0,0
R2007,0,0,0
R2008,0,0,0
R2009,0,0,0
R2010,0,0,0
R2011,0,0,0
R2012,0,0,0
R2013,0,0,0
R2014,0,0,0
R2015,0,0,0
R2016,0,0,0
R2017,0,0,0
R2018,0,0,0
R2019,0,0,0
R2020,0,1,0
R2021,0,1,0
R2022,0,0,1
R2023,0,0,0
R2024,0,0,0
R2025,0,0,0
R2026,0,0,1
R2027,0,0,0
R2028,0,0,0
R2029,0,0,0
R2030,0,0,1
R2031,0,1,0
R2032,0,0,0
R2033,0,0,0
R2034,0,0,0
R2035,0,0,0
R2036,0,0,0
R2037,0,0,0
R2038,0,0,0
R2039,0,0,0
R2040,0,1,1
R2041,0,0,0
R2042,0,0,0
R2043,0,0,0
R2044,0,1,0
R2045,1,1,0
R2046,0,0,0
R2047,0,0,0
R2048,0,0,0
R2049,0,0,0
R2050,0,1,0
R2051,0,1,0
R2052,0,0,0
R2053,0,0,0
R2054,0,0,0
R2055,0,0,0
R2056,0,0,1
R2057,0,0,0
R2058,0,0,0
R2059,0,0,0
R2060,0,0,0
R2061,1,0,0
R2062,0,0,0
R2063,0,1,0
R2064,0,0,0
R2065,0,0,0
R2066,0,0,0
R2067,0,0,0
R2068,0,0,0
R2069,0,0,0
R2070,0,0,0
R2071,0,0,0
R2072,0,0,0
R2073,0,0,0
R2074,0,0,0
R2075,0,0,0
R2076,0,0,0
R2077,0,0,1
R2078,0,0,0
R2079,1,1,0
R2080,0,0,0
R2081,0,0,0
R2082,0,0,0
R2083,0,0,0
R2084,0,0,0
R2085,0,0,0
R2086,0,0,0
R2087,0,0,0
R2088,0,0,0
R2089,0,0,0
R2090,0,0,0
R2091,0,0,0
R2092,0,0,0
R2093,0,0,0
R2094,0,0,0
R2095,0,0,0
R2096,0,0,0
R2097,0,0,0
R2098,0,0,0
R2099,0,0,0
R2100,0,0,0
R2101,0,0,0
R2102,0,0,0
R2103,0,0,1
R2104,0,0,0
R2105,0,0,1
R2106,0,0,0
R2107,0,0,0
R2108,0,0,0
R2109,0,0,1
R2110,0,0,0
R2111,0,0,0
R2112,0,0,0
R2113,0,0,0
R2114,0,0,0
R2115,0,0,0
R2116,0,1,0
R2117,0,0,1
R2118,0,0,0
R2119,0,0,0
R2120,0,0,0
R2121,0,0,0
R2122,0,0,0
R2123,0,0,0
R2124,0,0,0
R2125,0,0,0
R2126,0,0,0
R2127,1,1,0
R2128,0,0,0
R2129,0,0,0
R2130,0,0,0
R2131,0,0,0
R2132,0,0,0
R2133,0,0,0
R2134,0,0,0
R2135,0,0,0
R2136,0,0,0
R2137,0,0,0
R2138,0,0,0
R2139,0,0,0
R2140,0,0,0
R2141,0,0,0
R2142,0,0,0
R2143,0,0,0
R2144,0,0,0
R2145,0,0,0
R2146,0,0,1
R2147,0,0,0
R2148,0,0,0
R2149,0,0,0
R2150,0,0,0
R2151,0,0,0
R2152,0,0,1
R2153,0,0,0
R2154,0,0,0
R2155,0,0,1
R2156,0,0,0
R2157,0,0,0
R2158,0,0,0
R2159,0,0,0
R2160,0,0,0
R2161,0,0,0
R2162,0,0,0
R2163,0,0,0
R2164,0,0,0
R2165,0,0,0
R2166,0,0,0
R2167,0,0,0
R2168,0,0,0
R2169,0,0,1
R2170,0,0,0
R2171,0,0,0
R2172,0,0,0
R2173,0,0,0
R2174,0,0,0
R2175,0,0,0
R2176,0,0,0
R2177,0,0,1
R2178,0,0,0
R2179,0,1,0
R2180,0,0,0
R2181,0,0,0
R2182,0,0,0
R2183,0,0,0
R2184,0,0,0
R2185,0,0,0
R2186,0,0,0
R2187,0,0,0
R2188,0,0,0
R2189,0,0,0
R2190,0,0,0
R2191,0,0,0
R2192,0,0,0
R2193,0,0,0
R2194,0,0,0
R2195,1,0,1
R2196,0,1,0
R2197,0,0,0
R2198,0,0,0
R2199,0,1,0
R2200,0,0,0
R2201,0,0,0
R2202,0,0,0
R2203,0,0,1
R2204,0,0,0
R2205,0,0,0
R2206,0,0,0
R2207,0,0,0
R2208,0,0,0
R2209,0,0,0
R2210,0,1,0
R2211,0,0,0
R2212,0,0,0
R2213,0,0,0
R2214,0,0,0
R2215,0,0,0
R2216,0,0,0
R2217,0,0,0
R2218,0,0,1
R2219,0,0,0
R2220,0,0,0
R2221,0,0,1
R2222,0,0,0
R2223,0,0,0
R2224,0,0,0
R2225,0,0,1
R2226,0,0,0
R2227,0,0,0
R2228,0,0,0
R2229,0,0,1
R2230,0,0,0
R2231,0,0,0
R2232,0,0,0
R2233,1,1,0
R2234,0,0,0
R2235,0,0,0
R2236,0,0,0
R2237,0,1,0
R2238,0,0,1
R2239,1,0,0
R2240,1,0,1
R2241,0,0,0
R2242,0,0,0
R2243,0,0,0
R2244,0,0,0
R2245,0,0,0
R2246,0,0,0
R2247,0,0,0
R2248,0,0,0
R2249,0,0,1
R2250,0,0,0
R2251,0,0,0
R2252,0,0,0
R2253,0,0,1
R2254,0,0,0
R2255,0,0,0
R2256,0,0,0
R2257,0,0,0
R2258,0,0,0
R2259,0,0,0
R2260,0,0,0
R2261,0,0,0
R2262,0,0,0
R2263,0,0,0
R2264,0,0,0
R2265,0,0,0
R2266,0,0,0
R2267,0,0,0
R2268,0,0,0
R2269,0,0,0
R2270,0,0,0
R2271,0,0,0
R2272,0,0,0
R2273,0,1,0
R2274,0,0,0
R2275,0,0,0
R2276,0,0,0
R2277,0,0,0
R2278,0,0,0
R2279,0,0,0
R2280,0,0,0
R2281,0,0,0
R2282,0,0,0
R2283,0,0,0
R2284,0,0,0
R2285,0,0,0
R2286,0,0,0
R2287,0,0,0
R2288,0,0,0
R2289,0,0,0
R2290,0,0,0
R2291,1,0,1
R2292,0,0,0
R2293,0,0,0
R2294,0,0,0
R2295,0,0,0
R2296,0,0,0
R2297,0,0,0
R2298,0,0,0
R2299,0,0,0
R2300,0,0,0
R2301,1,0,0
R2302,0,0,1
R2303,0,0,0
R2304,0,0,0
R2305,0,0,0
R2306,0,0,0
R2307,0,0,0
R2308,0,0,0
R2309,0,0,0
R2310,0,0,0
R2311,0,0,0
R2312,0,0,0
R2313,0,0,0
R2314,0,1,0
R2315,0,0,0
R2316,1,0,0
R2317,0,0,0
R2318,0,0,0
R2319,0,0,0
R2320,0,1,0
R2321,0,0,1
R2322,0,1,0
R2323,0,0,0
R2324,0,0,0
R2325,0,0,0
R2326,0,0,0
R2327,0,0,0
R2328,1,1,1
R2329,0,0,0
R2330,0,0,0
R2331,0,0,0
R2332,0,0,1
R2333,0,0,1
R2334,0,0,0
R2335,1,1,0
R2336,0,0,0
R2337,0,0,0
R2338,0,0,0
R2339,0,0,0
R2340,0,0,0
R2341,0,0,0
R2342,0,0,0
R2343,0,0,0
R2344,0,0,0
R2345,0,0,0
R2346,0,1,1
R2347,0,1,0
R2348,0,1,1
R2349,0,0,0
R2350,0,0,0
R2351,0,0,0
R2352,0,0,0
R2353,0,0,0
R2354,0,0,0
R2355,0,0,0
R2356,0,0,0
R2357,0,0,1
R2358,0,0,0
R2359,0,0,0
R2360,0,0,0
R2361,0,0,0
R2362,0,1,0
R2363,0,0,0
R2364,0,0,0
R2365,0,0,0
R2366,0,0,0
R2367,0,0,0
R2368,0,0,0
R2369,0,0,0
R2370,0,1,0
R2371,0,0,0
R2372,0,0,0
R2373,0,0,0
R2374,0,1,0
R2375,0,0,0
R2376,0,0,0
R2377,0,0,0
R2378,0,0,0
R2379,0,0,0
R2380,0,0,0
R2381,0,0,0
R2382,0,0,0
R2383,0,0,0
R2384,0,0,0
R2385,0,0,0
R2386,0,0,0
R2387,1,0,0
R2388,1,0,0
R2389,0,0,0
R2390,0,0,0
R2391,1,1,0
R2392,0,0,0
R2393,0,0,0
R2394,0,0,0
R2395,0,0,1
R2396,0,0,0
R2397,0,0,0
R2398,0,1,0
R2399,0,0,0
R2400,0,0,0
R2401,0,0,0
R2402,0,0,0
R2403,0,0,0
R2404,0,0,1
R2405,0,0,0
R2406,1,1,1
R2407,0,0,0
R2408,0,0,0
R2409,0,0,0
R2410,0,0,0
R2411,0,0,0
R2412,0,0,1
R2413,0,0,0
R2414,0,0,0
R2415,0,0,0
R2416,0,0,0
R2417,0,0,0
R2418,0,0,0
R2419,0,0,0
R2420,1,1,0
R2421,0,0,0
R2422,0,0,0
R2423,0,0,0
R2424,0,0,0
R2425,0,0,0
R2426,0,0,0
R2427,0,0,0
R2428,0,0,0
R2429,0,0,0
R2430,0,0,0
R2431,0,0,0
R2432,0,1,1
R2433,0,1,0
R2434,0,0,0
R2435,0,0,1
R2436,0,0,1
R2437,0,0,0
R2438,0,0,0
R2439,0,0,0
R2440,0,0,0
R2441,0,0,0
R2442,0,0,0
R2443,0,0,0
R2444,0,0,0
R2445,0,0,0
R2446,0,0,0
R2447,0,1,1
R2448,0,0,0
R2449,0,0,0
R2450,0,0,0
R2451,0,0,0
R2452,0,0,0
R2453,0,0,0
R2454,0,0,1
R2455,0,0,0
R2456,0,0,0
R2457,0,0,0
R2458,0,0,0
R2459,0,0,0
R2460,0,0,0
R2461,0,0,1
R2462,0,0,0
R2463,0,0,0
R2464,0,0,0
R2465,0,0,0
R2466,0,0,0
R2467,0,0,0
R2468,0,0,0
R2469,0,0,0
R2470,0,0,0
R2471,0,0,0
R2472,0,0,0
R2473,0,0,0
R2474,0,0,0
R2475,0,0,0
R2476,1,0,0
R2477,0,0,0
R2478,0,0,0
R2479,0,0,0
R2480,0,0,1
R2481,0,0,0
R2482,0,0,0
R2483,0,0,1
R2484,0,0,0
R2485,0,0,0
R2486,0,0,0
R2487,0,0,0
R2488,0,0,0
R2489,0,0,0
R2490,0,0,0
R2491,0,0,0
R2492,0,0,0
R2493,0,0,0
R2494,0,0,0
R2495,0,0,0
R2496,0,0,0
R2497,0,0,0
R2498,0,0,0
R2499,0,0,0
R2500,0,0,0
R2501,0,0,0
R2502,0,0,0
R2503,0,0,0
R2504,0,0,0
R2505,0,0,0
R2506,0,0,0
R2507,0,0,0
R2508,0,0,0
R2509,0,0,0
R2510,0,0,0
R2511,0,0,0
R2512,0,0,0
R2513,0,0,0
R2514,0,0,0
R2515,0,0,0
R2516,0,0,0
R2517,0,0,0
R2518,0,0,0
R2519,1,1,0
R2520,0,0,0
R2521,0,0,0
R2522,1,1,1
R2523,0,0,0
R2524,1,1,0
R2525,0,0,0
R2526,0,0,0
R2527,0,0,0
R2528,0,0,0
R2529,0,0,0
R2530,0,0,0
R2531,0,0,1
R2532,0,0,0
R2533,0,0,0
R2534,0,0,0
R2535,0,0,0
R2536,0,0,0
R2537,0,0,1
R2538,0,0,0
R2539,0,1,0
R2540,0,0,0
R2541,0,0,0
R2542,0,0,0
R2543,0,0,0
R2544,0,0,0
R2545,0,0,0
R2546,0,0,0
R2547,0,0,0
R2548,0,0,0
R2549,0,0,1
R2550,1,0,1
R2551,1,0,0
R2552,0,0,1
R2553,0,0,0
R2554,0,0,0
R2555,0,1,1
R2556,0,1,0
R2557,0,0,0
R2558,0,0,0
R2559,0,0,0
R2560,0,0,1
R2561,0,0,0
R2562,0,0,0
R2563,0,0,1
R2564,0,0,0
R2565,0,0,0
R2566,0,0,0
R2567,0,0,0
R2568,0,0,0
R2569,0,0,0
R2570,0,0,0
R2571,0,0,0
R2572,0,0,0
R2573,0,0,0
R2574,0,0,0
R2575,0,0,0
R2576,0,0,0
R2577,0,0,0
R2578,0,0,0
R2579,0,0,0
R2580,0,0,0
R2581,0,0,0
R2582,0,0,0
R2583,0,0,0
R2584,0,0,0
R2585,0,0,0
R2586,0,0,0
R2587,0,0,0
R2588,0,0,0
R2589,0,0,0
R2590,0,0,0
R2591,0,0,0
R2592,0,0,0
R2593,0,0,0
R2594,0,0,0
R2595,0,0,0
R2596,0,0,0
R2597,0,0,1
R2598,0,0,0
R2599,0,0,0
R2600,0,0,0
R2601,0,0,0
R2602,0,0,0
R2603,0,0,0
R2604,0,0,0
R2605,0,0,0
R2606,0,0,0
R2607,0,0,0
R2608,0,0,0
R2609,0,0,0
R2610,0,0,0
R2611,0,0,1
R2612,0,0,0
R2613,0,0,0
R2614,0,0,0
R2615,0,0,0
R2616,0,0,0
R2617,0,0,0
R2618,0,0,0
R2619,0,0,1
R2620,0,0,0
R2621,0,0,0
R2622,1,1,0
R2623,0,0,0
R2624,0,1,0
R2625,0,0,1
R2626,0,0,0
R2627,0,1,0
R2628,0,0,1
R2629,0,0,0
R2630,0,0,0
R2631,0,0,0
R2632,0,0,0
R2633,0,0,0
R2634,0,0,1
R2635,0,0,0
R2636,0,0,0
R2637,0,0,0
R2638,0,0,0
R2639,0,0,0
R2640,0,0,0
R2641,0,0,0
R2642,0,0,0
R2643,0,0,0
R2644,0,0,0
R2645,0,0,0
R2646,0,0,0
R2647,0,0,0
R2648,0,0,0
R2649,0,0,1
R2650,0,0,0
R2651,0,0,0
R2652,1,1,0
R2653,1,0,0
R2654,1,1,0
R2655,0,0,0
R2656,0,0,0
R2657,0,0,0
R2658,0,0,0
R2659,0,0,0
R2660,0,0,0
R2661,0,0,0
R2662,0,0,0
R2663,0,0,0
R2664,0,0,0
R2665,0,0,0
R2666,0,0,0
R2667,0,0,0
R2668,0,0,0
R2669,0,0,0
R2670,0,0,0
R2671,0,0,0
R2672,1,0,0
R2673,0,0,0
R2674,0,0,0
R2675,0,0,0
R2676,0,0,0
R2677,0,0,0
R2678,0,0,0
R2679,0,0,0
R2680,0,0,0
R2681,0,0,0
R2682,0,1,0
R2683,0,0,0
R2684,0,0,0
R2685,0,0,0
R2686,0,0,0
R2687,0,0,0
R2688,0,0,0
R2689,0,1,0
R2690,0,0,0
R2691,0,1,0
R2692,0,0,0
R2693,0,1,1
R2694,0,1,0
R2695,0,0,0
R2696,0,1,0
R2697,0,0,0
R2698,0,0,0
R2699,0,0,0
R2700,0,0,0
R2701,0,0,1
R2702,0,0,1
R2703,0,0,0
R2704,0,0,0
R2705,0,0,0
R2706,0,0,0
R2707,0,0,0
R2708,0,0,0
R2709,0,0,0
R2710,1,1,0
R2711,0,0,1
R2712,0,0,0
R2713,0,0,0
R2714,0,0,0
R2715,0,0,0
R2716,0,0,0
R2717,0,0,0
R2718,0,0,0
R2719,0,0,0
R2720,0,0,0
R2721,0,0,0
R2722,1,0,0
R2723,0,0,0
R2724,0,1,0
R2725,0,0,0
R2726,0,1,0
R2727,0,1,0
R2728,0,0,0
R2729,0,0,0
R2730,0,0,0
R2731,0,0,0
R2732,1,1,0
R2733,1,1,0
R2734,1,1,0
R2735,0,0,0
R2736,0,0,0
R2737,0,0,0
R2738,0,0,0
R2739,0,0,0
R2740,0,0,0
R2741,1,0,0
R2742,0,1,0
R2743,0,0,0
R2744,0,0,0
R2745,0,0,0
R2746,0,0,0
R2747,0,0,0
R2748,0,0,0
R2749,0,0,0
R2750,0,0,0
R2751,0,0,0
R2752,1,1,0
R2753,0,0,0
R2754,0,0,0
R2755,0,0,0
R2756,0,0,1
R2757,0,0,0
R2758,0,0,0
R2759,0,0,0
R2760,0,1,0
R2761,1,0,0
R2762,0,0,0
R2763,0,0,0
R2764,0,0,0
R2765,0,0,0
R2766,0,0,0
R2767,0,0,0
R2768,0,0,0
R2769,1,1,0
R2770,0,0,0
R2771,0,0,0
R2772,0,0,0
R2773,1,0,0
R2774,0,0,0
R2775,0,0,0
R2776,0,0,0
R2777,0,0,1
R2778,0,0,0
R2779,0,0,0
R2780,0,0,1
R2781,0,0,0
R2782,0,0,0
R2783,0,0,0
R2784,0,0,0
R2785,0,1,0
R2786,0,1,0
R2787,0,0,0
R2788,0,1,0
R2789,0,0,0
R2790,0,0,0
R2791,0,1,0
R2792,0,0,0
R2793,0,0,0
R2794,0,1,0
R2795,0,0,1
R2796,0,0,0
R2797,0,0,0
R2798,0,0,0
R2799,0,0,0
R2800,0,1,0
R2801,0,0,0
R2802,0,0,0
R2803,0,0,0
R2804,0,0,0
R2805,0,0,0
R2806,0,0,0
R2807,0,0,0
R2808,0,0,0
R2809,0,0,0
R2810,0,0,0
R2811,0,0,0
R2812,0,0,0
R2813,0,0,1
R2814,0,0,0
R2815,0,0,0
R2816,0,0,0
R2817,0,0,0
R2818,0,0,0
R2819,0,0,1
R2820,0,0,0
R2821,0,0,0
R2822,0,0,0
R2823,0,0,0
R2824,0,0,0
R2825,0,0,0
R2826,0,0,0
R2827,0,0,0
R2828,1,0,0
R2829,0,0,0
R2830,0,0,0
R2831,0,0,0
R2832,0,0,0
R2833,0,1,0
R2834,0,0,0
R2835,0,0,0
R2836,0,0,0
R2837,0,0,0
R2838,0,0,0
R2839,0,0,0
R2840,0,1,1
R2841,0,0,0
R2842,0,0,0
R2843,0,0,0
R2844,0,0,0
R2845,0,0,0
R2846,0,0,0
R2847,0,0,0
R2848,0,0,0
R2849,0,0,0
R2850,0,0,0
R2851,0,0,0
R2852,0,0,0
R2853,0,0,0
R2854,0,0,0
R2855,0,0,0
R2856,0,0,0
R2857,0,0,0
R2858,0,0,0
R2859,0,0,0
R2860,0,0,0
R2861,0,0,0
R2862,0,0,0
R2863,0,0,0
R2864,0,0,0
R2865,0,0,0
R2866,0,0,0
R2867,1,1,0
R2868,0,0,0
R2869,0,0,1
R2870,0,0,0
R2871,0,0,0
R2872,0,0,0
R2873,0,0,0
R2874,0,0,0
R2875,0,1,0
R2876,0,0,0
R2877,0,0,0
R2878,0,0,0
R2879,0,0,0
R2880,0,0,0
R2881,0,0,0
R2882,0,0,0
R2883,0,0,0
R2884,0,0,0
R2885,0,0,0
R2886,0,0,0
R2887,0,0,0
R2888,0,0,0
R2889,0,0,0
